video_id,comment
5Sr9YYSCNTM,It's dangerous to look at your mouth when ajar.
5Sr9YYSCNTM,The international reputation of orthodontist's is to fix people's teeth. Good luck little lady.
5Sr9YYSCNTM,Nobody who lives in the city of Chicago calls it “Chiraq.”
5Sr9YYSCNTM,Don’t go south of 55 and west of 90 you’ll be just fine
5Sr9YYSCNTM,I HAVE LIVED HERE MY WHOLE LIFE AND I CAN ATTEST TO THE LAWLESSNESS WE ARE EXPERIENCE NOW DUM DUM
5Sr9YYSCNTM,"I spent 11 days there during my last trip to USA but I stayed in Lincoln Park which is in the north and I also spent a lot of time in Downtown and never really felt unsafe there! I honestly loved it and I am now looking back at it as a great and wonderful time!

However, when I got there I remember asking the Uber driver what places to avoid since Ive heard a lot about it and he said specifically the west and south side!"
5Sr9YYSCNTM,She looks like every girl from Chicago ever
5Sr9YYSCNTM,I live in Sweden and have only get shot once. So the bad reputation is overrated. 🇸🇪
5Sr9YYSCNTM,"I’ve been there, it’s beautiful city, I just avoid the black areas simple."
5Sr9YYSCNTM,Shut up your white privilege😂
5Sr9YYSCNTM,what is the video she is saying to look at?  no link
5Sr9YYSCNTM,They never saw her again after that video😂
5Sr9YYSCNTM,"As someone who was born and lives here, I guarantee you it's dangerous, and I'm only a 19 yr old student who lives in the more peaceful area of Chicago."
5Sr9YYSCNTM,Chi raq is said by tourists not us true legit chicagoans
5Sr9YYSCNTM,"I went to Chicago in August 2022. I was only there for 4 days and the 2nd day I was there some dipstick shot at me when I was driving past (Granted in a bad area, but still). I would think twice about visiting Chicago today. Not worth it. Run by a bunch of clueless arsehats."
5Sr9YYSCNTM,What side?  West or south? Everyone from Chicago knows you’re in Lincoln Park like every college graduate from somewhere else! Stop acting like you take the red or green line! I’ve had several drive bys where I could hear the bullets zipping past my head. That was walking out of Malcom X college after my EMT and Paramedics class.  Then getting gas on the south side just to name two.  Want more!  That’s why I conceal carry.  South side shit not your bullshit north side life.  Stop pretending
5Sr9YYSCNTM,Most shootings are centered in very specific neighborhoods. As long as you avoid some sketchy parts of the South and West side you’ll be fine.
5Sr9YYSCNTM,The city is fine I go there all the time when my mom was a little kid she lived there its fine just dont go to south side or east side also do not go to oblock
5Sr9YYSCNTM,Just don’t go to the south side
5Sr9YYSCNTM,😂😂😂😂😂 she has no idea
5Sr9YYSCNTM,You’ll be fine in suburban areas jus don’t go to tookavile 😂 or oblock
5Sr9YYSCNTM,Depends where your at
5Sr9YYSCNTM,"To be honest 95% of the crime is gang vs gang, as long as you don't enter the hoods, you'll be fine this city has a lot to offer and is one of the best in the entire continent."
5Sr9YYSCNTM,Most shootings in the city are gang related. What you have to watch out for are the carjacking and robberies as theives will target people on the north side
5Sr9YYSCNTM,Keeps looking over her shoulder every 5 seconds
5Sr9YYSCNTM,If you think Chicago is that bad. Do NOT come to Honduras showing off.
5Sr9YYSCNTM,it's not safe
5Sr9YYSCNTM,"in Chicago in 2020 there were 772 homicides, in 2021 there were 800, and in 2022 there were 695. that's 2 people killed EVERY DAY consistently for 3 years straight... 

now in the entire COUNTRY of South Korea with 52 MILLION PEOPLE in 2021 there were only 663 homicides... and in the following years it's even lower.

(statistics from 2021)

South Korea (COUNTRY):
- 663 homicides
- 52,000,000 population
- 1.3 murder rate (per 100,000 people)

Chicago (CITY):
- 800 homicides
- 2,700,000
- 29.6 murder rate (per 100,000 people)

do you see the difference between a safe and a dangerous place now??

IF BOTH HAD THE SAME POPULATION:
(South Korea murder rate - 1.3; Chicago murder rate - 29.6)

South Korea:
- IF 2,700,000 population
- 35 homicides (Chicago 800)

Chicago
- IF 52,000,000 population
- 15,392 homicides (South Korea 663)

if you think Chicago isn't dangerous you're just dumb, it is what it is. you might not have been shot at or shot but that doesn't mean it isn't dangerous. you can't argue with statistics"
5Sr9YYSCNTM,Moments later: hey lady can I see your phone 🥷
5nL2YEpAGew,"https://www.instagram.com/trell_soonwealthy/
https://www.youtube.com/@TrellSoonWealthyMusic"
5nL2YEpAGew,It's nothing like a C15 CATAPILLAR engine
5nL2YEpAGew,Chicago...
5nL2YEpAGew,“In the ghetto “ Johnny Cash. You will be SHOCKED at how nothing of consequence has changed in 50 years. Song still relevant
5nL2YEpAGew,Pusey Detroit
5nL2YEpAGew,Save this content Charlie.  My eyes are being opened.
5nL2YEpAGew,"I’m from Tampa, my ex from the west side of the chi, 🥷 Remus he bussin 😂, Harold’s can’t touch that 💩"
5nL2YEpAGew,Sad 😔 not realizing they're the one's that make it worse
5nL2YEpAGew,I never seen anybody laugh or smile in Chicago..
5nL2YEpAGew,I wonder how many people realize that this area (Garfield Park) was named after a U.S. President and not an orange cat ...
5nL2YEpAGew,I am in the south side right now and don’t even go out much at night cus I wanna miss all this crap. Too many people dying for too little out here
5nL2YEpAGew,"I never buy fast food in the hood , i go to to suburbs"
5nL2YEpAGew,Alot of artists that are dead
5nL2YEpAGew,"Its getting rougher because the GDs ,Breeds, and 4ch are trying to take the Black Souls turf. The Souls got raided and indicted from the Feds a couple of months ago."
5nL2YEpAGew,"""I like music"" ""Check out this album"" No engineers, no doctors, no trade-men lol - If you trapped in the hood, look up to people with skills that actually want to live life for a purpose. Am I wrong? The celeb worship leads people astray from unlocking their full potential."
5nL2YEpAGew,Madison n Pulaski
5nL2YEpAGew,"After subscribing for a couple of years ago I have decided to unsubscribe. I just don't see what point you are trying to make with your videos and in the end I think they are harming race relations more than helping them,  at least judging by the comments. Perhaps if you offered a little more context with establishing subtitles of where and when the video is from or sometimes showed better areas where Blacks live it wouldn't all seem so relentlessly downbeat and futile. Showing barely understandable gang bangers expressing their (literal?) pipe dreams of huge potential hip hop careers does nobody any good except maybe them? What strikes me as the saddest part of it all is that I think people could easily become racist or more racist by watching videos like this. There never seems to be any redemption for the people or places that are depicted. Oh well, the world sucks and everyone is an asshole. The end."
5nL2YEpAGew,"Notice how friendly these cats are. I’m Indian (well American from DC area but family from India) but I went to school, worked in and stayed in Chicago a lot. All of my friends there are from west side or south side. I went right there to K town a lot (like the old uncle Remus on Roosevelt and Independence 😂) also picked up sawbucks all over there. Even though it’s so hood and live at all times, the people are SO friendly. To someone like me who’s not in a gang and not a threat, people were very friendly, strangers saying hi to you, corner store people friendly. DC is not like that at all, people are rude. I always joke with my Chicago friends yall a bunch of friendly killers lol."
5nL2YEpAGew,We need Mrs. Cleaver from Airplane ✈️ to translate for us 😂😂
5nL2YEpAGew,Why do all these guys seem to mumble?
5nL2YEpAGew,That's my lil dawg trell we used to stay Rappin together freestyling n shit
5nL2YEpAGew,Rip my guy Nathaniel Brown aka fat got shot twice in the face near Independence n Adams..
5nL2YEpAGew,West side is not bad period.👎🏽 West side the safest side 💯💯💰!
5nL2YEpAGew,Good ole Madison ave😮😂🥷.
5nL2YEpAGew,"Lovely people. The choices they make defy comprehension. Everyone, no matter where your born, raised or income has THE CHOICE to change their life for the better and move out of a bad area. These guys CHOOSE this life. They perpetuate the stereotype. They have CHOICES. Get an education, and learn how to speak English."
5nL2YEpAGew,"https://youtu.be/lgQI1YPni8Y?si=Df6blLJeLuNGTDIy

Acts 2:38 KJV — Then Peter said unto them, Repent, and be baptized every one of you in the name of Jesus Christ for the remission of sins, and ye shall receive the gift of the Holy Ghost. Amen 🙏."
5nL2YEpAGew,Did I see the bus stop tooka died at 8:01
5nL2YEpAGew,"This  coming from a ole head from land, (low ends or no ends) and in my era we ain't have to keep our head on a swivel like that unless the mob was into it with another era bout sum nation shid. But even if it was on that tip, ain't nothing coming through lighting up shid if it was a bunch of females or shorties was in the way cause you'd have some explaining to do when you hit the deck especially if you plugged"
5nL2YEpAGew,Surprised this guy is still alive doing this lmao. This shit is so dangerous.
5nL2YEpAGew,Glad to not be ubering these streets anymore
5nL2YEpAGew,الحل هر هلج الف.
5nL2YEpAGew,Nasty taco in Pulaski by green line 🤣🤣
5nL2YEpAGew,Tht boi K.P got 📶 3:27
5nL2YEpAGew,Chicago ain’t been relevant since barbershop 2🤣
5nL2YEpAGew,Can you please drive through some destitute white neighborhoods so I can tell my Mom it’s not just black areas that look so bad? She’s slowly becoming a racist from your videos and that’s not like her at all. Keep in mind that your videos send out mixed messages at times.
5nL2YEpAGew,Nothing dangerous over there but killing and hating on each other
5nL2YEpAGew,America's became a 3-rd world shith@l😮😮😮
5nL2YEpAGew,Thanks God I live in Russia 😊😊🎉
5nL2YEpAGew,Remind of that video when those guys where in the restaurant and  got shot through the window 😅
5nL2YEpAGew,Detroit is Detroit. It is not a little Chicago
5nL2YEpAGew,I see you wit my boi Trell 💪🏼
5nL2YEpAGew,Its not even that bad i just h8 the migrants soanish speaking azzes
5nL2YEpAGew,"Rocks and blows, 20 sacks. Did a lot of time in Div 1 with them west side cats and heard all the stories. They had it going on over there, for sure."
5nL2YEpAGew,detroit is tuffer chicago is crazier
5nL2YEpAGew,chicago smells like a taco truck
5nL2YEpAGew,do inkster mi hoods
5nL2YEpAGew,They got 3rd gang out west Ofnnn
5nL2YEpAGew,"i likes gangs in American 😀 they famous from Gta san andreas ""Grove streets,Ballas,Vagos"" the dangerous of gangs for my country is from Kabupaten Bandung,west java Indonesia they kill Random people with ""celurit"" (Hoe,sickle)"
5nL2YEpAGew,How long it took homie to roll that blunt?
5nL2YEpAGew,Raymonds tacos are nasty
5nL2YEpAGew,Mr. Mumbles and the crew gonna hit it big.
5nL2YEpAGew,"The US is no longer seen as a 1st world country as a global power, but the real power today is China."
5nL2YEpAGew,Damn Democrat town....
5nL2YEpAGew,Da strait up hood!!!!!
5nL2YEpAGew,U b der. Run run. Gangstas b cappin peoples der. MLK b ashameds ofs he peoples. MAKE AMERICA TRUMPLESS AGAIN FRANKLIN. 🤘🃏🎸🥃🍺🤤💥🥊🩸💥🚔🪦🇺🇲
5nL2YEpAGew,"I lived on the near west side of Chicago. This video brings me back. I miss the smells, the subway, the nightlife. It's a cool city. If you're not stupid and you just keep your head down and walk with a purpose, nobody really messes with you. Fun city. Lots of good people as long as you understand respect and don't talk shit you good."
